,category,prod_id,rating,polarity,review,review_len,review_id
2246,Cell_Phones_and_Accessories,B0002W2H2K,4.0,positive,I have had the phone for about a month now i switched from tmobile with a sony ericsson phone to verizon because of coverage issues the v710 is not a bad phone but nothing mind blowing either the signal is pretty much always strong even compared to other verizon users the screen is bright and nice looking accessories are available and are not too expensive either expansion card are cheap picked a 256 mb for 30 it allows me to transfer ringtones and store mp3s and pictures bluetooth is indeed somewhat crippled but there are some bypass to bring them to the phone for free works pretty well with motorola bt headset clear signal and hopefully I shall get it to work with my pc bt adapter soon battery life with the factory battery blows you will get a day or two at most on a stock battery my t68 would last almost a freaking week the 1500ma extended battery will last 3 - 4 days which is a bit more acceptable but is bulkier than the factory unit still fit in the holster although which is nice i guess this is a trade-off for a nice and brighter screen phone size not the smallest form factor out there advantage is that the keys are easily accessible and you will not screw up dialing the number even while doing other stuff voice dialing one of the coolest feature no need to train your phone for every name in your contact list just speak it up and it will recognize and dial the name i love this feature more than anything even the razor does not have that bottom line the phone is not bad not sure it is worth 200 but around 150 after rebate is not a bad deal just make sure you pick a travel charger or car adapter,298,46
2247,Cell_Phones_and_Accessories,B0002W2H2K,3.0,neutral,so i switched from t-mobile to verizon and am quite happy with the signal and coverage verizon truly does have the best coverage around the san francisco bay area the motorola v-710 phone stood out as a sleak and sexy piece compared to all other phones that verizon carried it has an amazingscreen and fantastic reception if you are looking for a great phone with basic features i suggest you get it at this amazingly low price but i wanted something more bluetooth and freedom the v-710 really is verizons crippled bluetooth phone they have disabled all but 1 bluetooth feature you can not transfer images ringtones and more to your phone bluetooth feature can only be used for the hedset this really sucks also i was forced to purchase the extended battery because the 2screens at 65000 resoultion kills the available battery in under 15 hours the phone is heavy but that is normal for cdma it is also oversized to fit the screen and keys eventually you will get used to it there are pros and cons but overall i am happier now than i was with my sony ericcson t-610 running off t-mobile,197,47
2248,Cell_Phones_and_Accessories,B0002W2H2K,5.0,positive,recently upgraded from the v265 and wish i had purchased this in the first place the 265 was a good phone but this phone has all the latest features including bt i resisted buying this phone due to the talk about limited bt functionality but realized it was just hype and i would not use anything more than the headset or car kit anyway beyond the features the quality of the phone take advantage of the great verizon network i have had a few carriers and verizon is the way to go not only is the quality much better but i actually pay less since most of my friends and contacts are on verizon and such a high percentage of my minutes are covered under in calling i take more advantage of this than i ever did rollover,138,48
2249,Cell_Phones_and_Accessories,B0002W2H2K,1.0,negative,with a little more than two weeks my phone is dead with no apparent reason i only wanted to charge but then now it is completely dead i can not even power on the darn thing and with lousy verizon service you will be stuck like me please do not make the same mistake i made avoid this phone by any means especially if it is offered by verizon terrible terrible terrible there is no other way to describe how i feel i have never come across an electronic product that went dead after two weeks without any damage never in my life one other thing about verizon i went to one of the stores and this lady tried to give me a refurbished one but then guess what that phone did not turn on either i wasted good one hour and half and she said please bring the box with you and we will exchange with a new one today i found out that she thought i bought at one of retail verizon store so she can only give me a refurbished one what am i going to do with a refurbished one without any power on maybe they think i can just carry the dead cell phone to tell everyone how bad the phone is and how bad service I am getting anyway until i resolve my issue this is the most horrible experience i ever experienced with electronics i will never buy motorola and possibly avoid verizon but at this point i have no choice,253,49
2250,Cell_Phones_and_Accessories,B0002W2H2K,5.0,positive,this phone is great and with great features the battery is long lasting the menu is just my other motorola so i di have no problem i think it is user friendly but you have to be able to spend some time with it i am very angry at verizon for blocking the bluetooh features this phone has great potential and we should be able to use them for me this phone is a great deal even by the price 7600 brand new i bought it direct from verizon the discount i got was due to my husbands corporate discount so in all i can not complain about the phone but i keep reccomending people not to hook up with verizon i am serving time with them for the next 2 years because i wanted this phone there is no free lunch,141,50
2251,Cell_Phones_and_Accessories,B0002W2H2K,2.0,negative,i had 2 phone for past 8 months here are some pros and cons cons i do not make that many call so my actual instrument usage is very limited insipte of that both of my phones have been replaced twice the buttons stops working the buttons are not very friendly you have to press really hard the phone stops to charge intermittently with it is original adaptors if there is even a little drizzle or hands are little bit wet the displays goes out camera is no where 1 mb pixel as claimed phone is really heavy bluetooth and memory card is locked pros reception is very good phone speaker is excellent battery life is okay,115,51
2252,Cell_Phones_and_Accessories,B0002W2H2K,4.0,positive,i bought this phone 1 month ago i have used bluetooth service hands free jebra 250 bluetooth device these are my observations i have not used camera but it is nothing special pros 1 good battery life 2 excellent call quality i use verizon 3 excellent speaker phone 4 excellent lcd screen cons 1 bulky bulky my biggest complaint 2 contact entry if you want to enter 3 different phone for a single person that person will show up 3 times in ur contact list which is not good i think they made like this to provide voice recognizition system 3 voice recognizition system sucks needs lot of improvement even after training with my words so this purchase is a trade off between nice features and bulkiness at the of the day i bought cdma 9810 audio vox which is sucks no question about it i returned it and bought motorola 710 i used cdma 9800 audiovox earlier which was good i liked it cdma 9800 is better than 9810 which is higher version 9800 which is quite surprising they just added few feautres i can not cdma 9800 9810 of audivox with motrola 710 as 710 out weighs the other two in many aspects even although audiovox beats motorola in terms bulkiness i hope this helps u guys,224,52
2253,Cell_Phones_and_Accessories,B0002W2H2K,3.0,neutral,i recently switched from to verizon and purchased this phone and i was a little disappointed with some of the features for example the memory slot is great but you can not transfer any mp3 on there from your home pc and use them as ring tones the phone comes with 2 mp3 ringtones but verizon will not let you download mp3s you can only download cdma purevoice so if we were planning on using mp3 ring tones with verizon do not waste your money on this phone motorola did not put all of thier best features on this phone i used to own a motorola i95 which you could list multiple phones numbers home work cellfor a single contact with this phone you have to make a new contact entry for each phone number even if it is for the same contact does anyone know why motorola is goind backwards the camera is ok and does not give you the picture quality a 12 megapixel should that being said the quality of service is very good I have had the phone for about a month now and only had 1 call where i was hearing echos i have not had any calls rejected because the network was busy unlike the 2 a week i had with nextel,213,53
2254,Cell_Phones_and_Accessories,B0002W2H2K,5.0,positive,i switched from t-mobile to verizon because i wanted to have good reception both at home and work in addition to being able to use my phone on the metro indeed i am happy with it which is the point of owning a cell phone-being able to make and receive calls when we want my husband actually has the same phone which he has had since last november after comparing these two identical phones we have noticed that the one i have takes better digital pictures and the battery lasts longer before i need to charge it overall i am happy with this phone it is great,107,54
2255,Cell_Phones_and_Accessories,B0002W2H2K,3.0,neutral,i noticed everything fine with this piece except the battery life the battery life is around 120 to 130 minutes rather than what it is said the piece is good otherwise,31,55
2256,Cell_Phones_and_Accessories,B0002W2H2K,3.0,neutral,i went through three or four motorola 270-cs waiting for a new cdma verizon bluetooth-enabled phone to come out i bought this one as far as phones go there has not much to complain about motorola makes a great phone the v710 has the best reception and sound quality I have found in a cell phone that being said I am sure the reason this high-end phone is now inexpensive is verizons miscalculation when they disabled most of the v710s bluetooth capabilities currently there has a lawsuit pending against verizon for this very reason i see verizon is now giving away a free bluetooth headset with the v710 to make you focus on what their bluetooth will do because it will not obex object transfer or much else and if you want a ringtone or music or anything on this phone you have to buy it now from verizon not me ever verizon we are always working for profit,152,56
2257,Cell_Phones_and_Accessories,B0002W2H2K,1.0,negative,this phone was rushed to production thus passing on the lack of quality to the consumer it is poor design starts from the continuation of an inadequately designed charging system that is extremely susceptible to debris wear and ultimately failure the main screen was permanently scratched within the first week because of the incorrectly sized keypad buttons every time the phone is open / closed it scratches the screen and then the exterior black top hinge the screen soon becomes an incredible hindrance to view the contents of the phone the blue tooth does not work with a power book what has point really yah you can use a cordless headset but after that there has not much use for it the camera is cocked at a funny angle supposedly moto will fix this but have they communicated that with any consumer nope advantages it does store your last 60 dialed and received calls the speaker phone is convenient but still lacking the user interface is well thought out but it should be it is from moto and they have been doing this since the beginning currently my phone has been sent in for repair because it does not charge at all even after multiple batteries and chargers the screen is scratched to oblivion do not believe the hype moto severely jumped the gun on this one do not buy this phone and let the buck be passed to you,230,57
2258,Cell_Phones_and_Accessories,B0002W2H2K,5.0,positive,i have had my motorola v710 for approximately 5 months now and it does everything i want it to and more i listen to my mp3s on at all the time plus i can take pictures and store them on my trans flash card which i have seen raging in price from 1999 up to 3499 the pictures look great not a fan of the video feature although if you are technically challenged do not buy i would suggest this phone to people who can have a minute extra time to figure it out and does not need the whole thing spelt out for them great phone,106,58
2259,Cell_Phones_and_Accessories,B0002W2H2K,4.0,positive,first the cons the camera is not what i was expecting i did not expect ansel adams quality but it is not what i get from my old 1 mp camera either but it is useful for taking snapshots the video is pretty useless as well the fact that verizon forces you to pay to send these crappy videos and photos makes sure that you will never use the camera see more below a bit spotty for mac osx users verizons software update further cripples phones usability greedy bastages pros great sound although you have to remember to keep the speaker over your ear truly great speakerphone I have had friends have nothat i was on a cell much less a speakerphone i think that between the speakerphone and the bluetooth headset moto actually almost meant for you not to use the handset in the conventional way mp3s as ringtones are fun but you have to work around verizon to do it copy them to the optional transflash card from your computer then to the phone seems to have great signal strength at least here in la i have very few drop-outs in areas that my old v8160 was really reaching for a signalscreen is gorgeous inside very nice outside bluetooth headsets are a godsend i can dial talk and hang up merely by touching my right ear general even with verizon trying to wrestle the last quarter out of your pocket it is a great phone if you get one with the earlier software you can get around verizon by using the translash card and a card reader to transfer images and mp3s to and from your computer I have heard that the later software removes some of that functionality which is why i am not flashing my phone,296,59
2260,Cell_Phones_and_Accessories,B0002W2H2K,1.0,negative,i am extremely disappointed in this phone only because of verizon and how they have disabled the many features that this phone has to offer my boyfriend and i brought this phone roughly 30 days apart only to find that the software on his allowed him to download ringtones pictures and more utilizing a transfash well i went out and purchased a transflash as well but quickly found out that i could not transfer the files to the new software that is now installed on my phone bottom line is if you have the older software you can enjoy this v710 but if you have the newer software forget it i wish that as a consumer there is something that we can do about this misleading options on this phone i only wish i could return the phone i truly do not think that what verizon has done is legal if anyone has figured out a way to get around their many disabled features please let me know,165,60
2261,Cell_Phones_and_Accessories,B0002W2H2K,2.0,negative,i did some research before buying this phone and i found out that to use a lot of the phones features you will end up shelling out way too much money to verizon they disable the motorola-built features and replace them with customized features that they charge you for every time they are used the phone itself is an unbelievable piece of technology but has been crippled by verizon,70,61
2262,Cell_Phones_and_Accessories,B0002W2H2K,4.0,positive,i bought this phone based on published features just to find out verizon disabled some of these i can not understand a company who has so much going for them coverage clarity would risk upsetting their customer base verizon could gain so much more by giving us access to the technology and making their services very affordable so more people would sign up for them instead of disabling features and choosing to nickel and diming us to death instead verizon are you listening shame on you you should fire the guy who made that decision i like your service but i hope you loose to motorola that was underhanded i want my bluetooth multimedia / data transfer back,115,62
2263,Cell_Phones_and_Accessories,B0002W2H2K,4.0,positive,if you need the best reception possible the v710 is a great choice i bought this phone because my lg vx6000 also verizon could not hold a call for more than 30 seconds in my office i liked my lg and it worked great most everywhere else but i was hoping to get a phone that i could at least hold brief conversations with in my office without constant dropped calls well i have used the v710 for several hours now in my office without a single dropped call if it had better battery life i would easily give it 5 stars great phone,104,63
2264,Cell_Phones_and_Accessories,B0002W2H2K,5.0,positive,this phone is incredibly user friendly picture of person calling appears next to their name if you store them next to phone no speaker phone is also a nice feature,30,64
2265,Cell_Phones_and_Accessories,B0002W2H2K,4.0,positive,i am writing this review because i noticed that lots of people here have given negative and bad reviews on this product i have been owning the v710 since february this year and so far i have not seen anything wrong with it i also use a bluetooth headset logitech and it is been a perfect gadget from what others say i guess there could have been few phones that had problems and was not recalled by motorola otherwise i have had no problems and before i bought i did a qucik survey of people owning this and they all gave me great feedback,102,65
2266,Cell_Phones_and_Accessories,B0002W2H2K,1.0,negative,I have had this for about a month and find it to be incredibly frustrating annoying and difficult to use so much so that i was compelled to write this review the software is the main problem from not being able to select individual phonebook info from received / dialed calls to the default loud setting when plugged in this phone has me pining for my old non-camera lg it even alerts me that i have a missed call after I have checked voicemail for that missed call thanks that is if i can feel the feeble vibration when set to vibrate and after a month the phone feels like it is about to fall apart i should have taken the hint from the keyboard on the display model which was completely destroyed i bought this because of the tri-mode capabilities and it was the only one available at the time if I have missed something in the directions and any of this needs to be corrected i will gladly recind or edit this review until then I am stuck with my first and last motorola,180,66
2267,Cell_Phones_and_Accessories,B0002W2H2K,3.0,neutral,I have owned this cell for about 9 months so far in that time I have exchanged it 4 times the first 3 had to be exchanged for software issues the 4th time something wacky happened when i used it with my ibook and i did not disconnect it properly i went back and verizon gave me a refurbished model like the other 3 times this cell will not do any file transfering by bt so that is a huge downfall it is almost useless since this was the only verizon bt cell i bought it but in the end i wish i did not the cell got a huge hype and it was all for nothing camera is useless as it takes sub-par pics I have seen samsungs do better than this the screen however is nice and crisp i also noticed that the cell scuffs really bad at the high points where it opens / closes but there is nothing you can do about that since you got to open and close it i think motorola missed the mark on this model overall it is a decent cell but do not expect it to do much for the money it is not worth it i wished i had waited oh well at least it is decent,208,67
2268,Cell_Phones_and_Accessories,B0002W2H2K,1.0,negative,folks i have discovered a fly in the ointment so to speak if you click on all the names of the glowing reviewers here you will find that practically each and every one of them has only written one review that one review is on the v710 each bogus review has a nickname attached perhaps this person is a motorola employee trying to boost sales or a person who can not deal with the real life negative reviews of this product but be warned and alerted the not so glowing reviews are probably the ones you should take as legitimate now onward to the phone review i have owned about five or six cell phones over the past three years and the v710 is the worst i was drawn to the rebates and low price which basically got me in trouble from the get-go the phone has terrible battery life it is difficult to operate it is clunky and large the sound quality is poor there are hardly any ringtones on it and the button keys are flat and hard to press in short a piece of techno-junk,186,68
2269,Cell_Phones_and_Accessories,B0002W2H2K,5.0,positive,this phone is awesome those of you that do not like this phone for one reason or another i would have to say that you do not have a clue what this phone can do this phone does it all with a 128 or a 256 mb trans flash card you can store tonz of photos even photo that you take with your normal digital camera and the the phones camera you can store them on there you can put mp3s on there and listen to them through the external speaker or get some headphones the best part is with the right software you can put full length movies on there and yes the quality is good granted it is not hd quality but it is a phone most people ask when am i ever going to watch a 2 hour movie on my phone and your right you probably will not but you can put all of the cool / funny little clips that are all over the internet on there and those make for a good laugh when your bored or something those who have this phone and do not like it all you have to do is search a little bit and you will love this phone this phone is the best phone I have ever had the voice reginition is awesome the speakerphone is awesome the whole phone is awesome,225,69
2270,Cell_Phones_and_Accessories,B0002W2H2K,5.0,positive,generally i do not do reviews but i thought this phone was getting an unjust bad reputation my last phone was an samsung n400 on sprint and it was bad battery died in a day and lots of dropped calls so my my criteria were good battery life great reception and speakerphone basically i wanted a good phone that would always be available to use it has excelled in all areas 0 dropped calls have yet to have 0 bars battery can go several days without a charge and the speaker phone is the best I have ever seen pros signal strength great sound quality superior speaker phone good battery nice lcds and over all good looks cons keypad leaves much to be desired but I am getting used to it camera is so-so at best bluetooth no intention of using it so i wish i could have saved some cash and got one without it,154,70
2271,Cell_Phones_and_Accessories,B0002W2H2K,1.0,negative,poor build quality battery life and there are no games included warning do not buyand battery life is even worse when you use the bluetooth i even bought the extended battery still very miner improvement if you want a quality phone buy the samsung a670,45,71
2272,Cell_Phones_and_Accessories,B0002W2H2K,3.0,neutral,does anyone know if you can buy this phone at the discounted price if you already have verizons service and you just want to upgrade your phone i can not seem to find this option when i try to buy this thanks,41,72
2273,Cell_Phones_and_Accessories,B0002W2H2K,5.0,positive,i do not normally do these types of things but you people are completely wrong you can have multiple numbers for one contact and only have the name listed once in the phone book for those of you who can not read the manual heres how hit contacts then hit the menu button scroll down to setup click that then hit view select primary contacts then hit done what do you know people with more than one number are only listed once this is what the little book that comes with the phone is for read it as a phone the v710 is amazing we all knew about the crippled bluetooth when we bought it thank verizon for that if you do not like it 175etf and you are free to do what you want you are not stuck with anything my battery will last 3 - 4 days with my normal useage if your battery is that bad take it back to the store and get a new one the camera takes decent pictures for a phone if you are using the picture on your phone change the resultion of the camera to 320x240 if you are going to put the photo on the computer use 1280x960 it will look good once you get it on the computer stop giving wrong information and read the phones manual remember it is a cell phone first and everything else second,233,73
2274,Cell_Phones_and_Accessories,B0002W2H2K,2.0,negative,1 not performing to specifications battery life is very bad and charging the phone takes time this phone does not really last more than 15 days poor design for battery swapping swapping battery is not an easy job the cover needs to be removed and often gets stuck i do not know why i had to remove the antenna to remove the cover i had to pry the battery to get it out replacing the battery is also an issue i need to line it up perfectly i found out the first time i installed the battery the cover snapped back ok and the phone worked but it would not charge so swapping batteries is not a solution for the battery life issue 2 not performing to specifications camera takes poor pictures based on specifications and comparing to other cell phones that are less epensive 3 poor user interface design for the phone book due to the display of multiple entries for cell home office fax and more with the same contact name,170,74
2275,Cell_Phones_and_Accessories,B0002W2H2K,5.0,positive,this is the best phone from verizon if you are stuck with verizon wireless this is the best deal use it as mp3 player in the gym ability to use mp3 ringtones is a great fun great voice dial very dependable as a phone excellent reception no dropped calls good sound exceptional speakerphone I had give it 48 instead of 5 because of crappy camera do not care much about that,69,75
2276,Cell_Phones_and_Accessories,B0002W2H2K,4.0,positive,I am sad that people are not happy with this phone I have had excellent reception battery life is awesome it comes with cool rings and it is not so small that i lose it in my purse i think this is a great phone,41,76
2277,Cell_Phones_and_Accessories,B0002W2H2K,1.0,negative,oh man this is the worst phone I have ever owned i had it for just a few days and immediately sent it back why well for starters the digital camera is the worst I have ever seen on any phone the pictures look like some piece of junk from the 70s secondly the phone is fat it is just way too big and bulky the antenna sticks out too far even when it is not pulled out finally the screen resolution is not very crisp and sometimes the phone lags yes i mean actually lags like a slow computer I have had another motorola phone that did this as well if you want a fancy phone and are shopping for service providers let me suggest the audiovox cdm-8940 from verizon i just got it and it is 10 times better no i do not work for verizon,139,77
2278,Cell_Phones_and_Accessories,B0002W2H2K,4.0,positive,bluetooth is awsome lots of cool features great reception and navigation through the menus is very easy the speaker phone is very good sounds good and loud some things that bug me are you can not change the outside screen to blink or light up when it rings camera they call it the 1st mega pixel in a phone I have had much better camera phones before but still it is ok there are no games unless you purchase them and most are monthly subscription games all in all the best phone I have ever had and the service verizon is great and I have tried them all and in this area eastern long island nothing comes close to verizons coverage,116,78
2279,Cell_Phones_and_Accessories,B0002W2H2K,2.0,negative,i bought this phone the day it was released which coincided with my verizon contract expiration and free phone period after allowing myself to be seduced by the pre-release hype as about everybody knows by now the device is seriosly crippled by verizon as a telephone it is pretty good although there are undoubtedly others that perform as well and can be got for a quarter the price the absence of fully functional bluetooth however overrides the features that made it desirable in the first place and verizons attitude towards it is early adopters have me seriously considering another carrier the next time I am due to re-up,105,79
2280,Cell_Phones_and_Accessories,B0002W2H2K,5.0,positive,it might be because i have no intention of using bluetooth to transfer data i bought a transflash 128 mb card with sd adapter for 31 on ebay but i received this phone today and it has done very well calls are clear even from my basement which normally has very bad reception the camera is very good in bright light and how the pics turn out depends on how steady your hand is the video capture is also cool as long as you do not move the camera too quickly while shooting the screen is also worth pointing out it is very very clear and bright and huge too looks-wise the v710 is much cooler than almost all other cellies out there the razr might be cooler looking but the v710 has more features since I have only had the phone for one day i still have not figured out most of the features but maybe it is because i have not read the book-sized manual yet i would recommend this phone to anyone who is looking for a new celly especially since it is free i looked at it at best buy and it was 220 with a 40 month plan on amazon it is cheaper to begin with and then they threw in an extra 150 dollar rebate you can also choose the cheapest plan they offer and still qualify for the rebate i do not plan on using more than 300 daytime minutes per month so i went for the 30 dollar plan i hope I have made it clear that if you do not plan on using bluetooth for other things than wireless accessories this phone is perfect for you,275,80
2281,Cell_Phones_and_Accessories,B0002W2H2K,4.0,positive,just got it 2 days ago it took me a long to finalize this phone as everyone had mostly negative reviews here in amazon on cnet and more well the camera is not that bad it is as good as what you should expect from a cell then the voice quality is superb and it is so loud and clear you will love it the reception is great everywhere i guess this is the only bluetooth only voice choice from verizon and it has all other features of speaker phone and so on i guess it is a nice choice kaushal,95,81
2282,Cell_Phones_and_Accessories,B0002W2H2K,2.0,negative,i bought this for the bluetooth connectivity to my totota prius navigation system i connected well but when i wanted to move my phone book from the phone to the prius system it would not work i took it to the local verizon wirelees tech support guy and he said that verizon had disabled the ability of the phone to transfer the phone book the prius system and most nav systems only let you enter new phone s and more from the phone not the screen i returned the phone this is verizons problem not motorolas,95,82
2283,Cell_Phones_and_Accessories,B0002W2H2K,4.0,positive,I have had the phone for 4 months now this phone has great reception my friend has a kyosera slider and i always get extra bar camera only works in daylight you need trans flash card tomidi / mp3 ringtones but the sound is great i did invest into the usb cable and motorola sync software now I am able to sych my outlook contacts with the phone calendar sync is the possibility as well but i do not use it the holster is cheap and cracked pretty soon had to go and get a bodyglove case which is quite good battery life is ok i get 2 - 3 days out of it with light use,115,83
2284,Cell_Phones_and_Accessories,B0002W2H2K,3.0,neutral,this is supposed to be the only non-pda bluetooth phone by verizon i had to get this phone as i was limited to verizon service other carriers were not working well in my area pros saves last 60 calls dialed and received gr8 screen signal bluetooth cons bulky the antenna gets stuck everytime in my trouser pocket bluetooth probably works i have not tried yet but what sucks is verizons effort to make money everyway and not let bluetooth be used as the user wants the outside display gets blackened out and u have to press the button to see the time not too many ring tones games and more,107,84
2285,Cell_Phones_and_Accessories,B0002W2H2K,5.0,positive,i have only had this phone for a day most of the complaints i have heard from people are over exaggerated for example it is possible to only show a persons primary line although it is not the default for the phone it is possible to personalize the phonebook i also liked the custimization that can be done to this phone do not like pressing the upper right hand key to go to your phonebook you can change it so a different key will do it i have not really tried out the bluetooth and the camera is not all that great but for me there is not really any need for either of these features otherwise everything has been great,116,85
2286,Cell_Phones_and_Accessories,B0002W2H2K,4.0,positive,i agree that the lack of full bluetooth support is rather lame beyond that although the phone is wonderful great reception great screen mp3 ringtones camera works just fine as long as there is enough light natural light works best it is a phone not a camera keep that in mind,47,86
2287,Cell_Phones_and_Accessories,B0002W2H2K,1.0,negative,this phone has a mediocre user interface virtually featureless bluetooth and horrible phonebook / contact management first the user interface it is ok it is nice that it allows the ability to customize which options are displayed and in what order they appear on the home page of the phone unfortunately that along with the 12 megapixel camera are the only good things i have found with this phone second the bluetooth this phone does not allow copying items to / from the phone using a bluetooth compatible computer and does not allow emailing of photos so there is no way to get the photos to your computer and there is no way to perform contact / address book sync with a computer or handheld device pda also no calendar sync third there is no way to have a single phonebook entry person containing multiple phone numbers each phone number occupies a line in the phone book so needless to say the phonebook list is way longer than it needs to be very few people that i contact frequently have only 1 phone number i think my grandma is the only person i know that has only 1 phone number it is not a bad phone otherwise maybe I have just come to expect more from a cell phone for example my less expensive sony ericsson t610 had full bluetooth addressbook / calendar sync a more neatly organized phonebook although took slightly lower quality pictures but it remiscent aside from the nicer screen / graphics and camera of an old circa 1999 nokia i had although waaaaayy more expensive,255,87
2288,Cell_Phones_and_Accessories,B0002W2H2K,2.0,negative,this phone is great i love it but verizon crippled it they disabled object transfer over bluetooth so you will not be able to get pictures off your phone put mp3s onto your phone or download your contact list withouth buying a transflash card and reader this is something verizon did because profit is their middle name they want you to pay 25 / picture to send them to yourself they want you to buy their ringtones through get it now other than this problem the phone is great pictures are a bit grainy and dark but they are as good as can be expected from a phone the form factor is a bit bigger than expected but the screen is absolutely huge for more info about this phone there is a user community at [ ] it is under the verizon heading,141,88
2289,Cell_Phones_and_Accessories,B0002W2H2K,4.0,positive,have had this phone for a couple of weeks traded up from a t720i a great improvement much more usable the screen resolution is just awesome menus and get it now features are much faster i have been using a sandisk 128 mb transflash and usb reader to transfer images and ringtones / mp3s with no problems you can fit a ton of pictures / mp3s on that card you do have to copy any audio files from the card over to the phone memory to use as a ringotne there is a ton of free audio editing software out there to create and edit your own ringtones this is a good way to get around verizons pay-for-pictures / ringtones junk buttons have a nice solid feel speaker phone is loud and voice dialing works very well i had some trouble with the unit turning off unexpectedly but has not happened since i fully charged the battery i have not used bluetooth yet and do not plan to camera is decent for a phone video is pretty choppy all of the applications i have downloaded look great on the display,182,89
2290,Cell_Phones_and_Accessories,B0002W2H2K,1.0,negative,do not buy this phone this phone is great in terms of rf and use but that is about it everything you would expect from motorola such as camera and bluetooth have been crippled severly you can even use bt to transfer pics or mp3s you have to flash the phone for it to work which is a pain verizon has crippled this phone by disabling other features like multimedia function from their program mobile phone tools so the only way is to use their expensive get it now program stay away do not get this phone til they fix it in the future,102,90
2291,Cell_Phones_and_Accessories,B0002W2H2K,1.0,negative,i purchased the phone because of the bluetooth technology this technology has been mostly disabled by verizon do not buy if you plan to use this phone with bluetooth very disappointed will sell shares of motorola and verizon as only recourse burned once never again,45,91
2292,Cell_Phones_and_Accessories,B0002W2H2K,1.0,negative,this is the buggiest phone i have ever used it has all sorts of problems with bluetooth integration to the acura handsfee link system also verizon has crippled the phone so that you can not transfer files using bluetooth to force you to use their get it now service which is much much slower in addition to the fact that you have to pay for it finally the camera is aweful I have seen better pictures from cheap 640x480 cameras and do not even try to take a picture indoors i am very disappointed that this is the best verizon can come out with in a bluetooth handset why pay hundreds of dollars for this when you can get a better bluetooth phone for use on the cingular network for 50,128,92
2293,Cell_Phones_and_Accessories,B0002W2H2K,3.0,neutral,but verizon only had this for the bluetooth i got it when it came out and i was extremely pissed off for a month i could take the lousiest pictures that i have ever seen it was like you pause your vcr on a horribly recorded tape i had another phone before this with at t for over a year and that was not a megapixel but 640x400 well it was less resolution but each picture came out 1000 times better in light and otherwise even outside the fotos come out very bad put it this way i never use the camera anymore even when i say i wish a had a camera to take a funny foto of someone it is a bluetooth enabled phone which works so so with the 820 motorola headset i do not think you should buy this if you need a camera phone only if you need a bluetooth phone with verizon if there are none others around very dissapointed with the motorolla phone it was my first and ia had heard many good things about it which this phone made me forget them and just think of the horrible quality of this phone oh and i heard that there is or was a recall on the first wave of these phones on the camera lens i returned it and i got another replaced for free at least i made motorolla pay for it is crappy phone they put out there and it is quite big for phones out there which are getting smaller every day the v600 is much better and a bit smaller if they had it for verizon i would have gotten it in a heartbeat,280,93
2294,Cell_Phones_and_Accessories,B0002W2H2K,1.0,negative,this v710 phone has had terrible reviews because of it is many bad features and numerous problems verizon will be releasing motorolas new evdo e815 phone to replace this phone very soon i urge people not to buy this v710 phone anymore and wait for the new replacement the e815 looks very similar but has an improved keypad better bluetooth capability better quality camera and a new version of the speech recognition software the e815 has been previewed at this months ces electronics expo in las vegas with great reviews here is something you can read [ ] verizon is expected to release the e815 by may 2005,106,94
2295,Cell_Phones_and_Accessories,B0002W2H2K,4.0,positive,i was a bit iffy at first after reading all of the reviews here but being that this was the only bluetooth phone verizon offered i gave it a try it is an awesome phone speakerphone works great the volume can go painstakingly high as well as low voice dialing is awesome because it recognizes your command without any programming and if you have an accent or whatever can adjust and adapt can also dial by speaking digits aloud i admit the camera by itself does a rather poor job for the 12 megapixel rating so minus a star for that the video shooting mode is pretty cool records sound too for the individual above who could not see more than three names in the contacts list he must have not read the manual as you can put it into list mode and see much more the display is excellent and razor sharp the sound clarity is great and paired with the motorola hs810 bluetooth headset is a killer combo with voice dial you have no need to ever touch the phone which is always in my bag a great phone if you want a digital camera go buy one if you want a good phone here it is as a side note i did not purchase the phone from amazon i bought through verizon as part of an upgrade but bought for same price,234,95
2296,Cell_Phones_and_Accessories,B0002W2H2K,4.0,positive,the v710 alone provides better speaker phone quality especially to the other end than in conjunction with the hf600 get a simpler charging adapter for the car and something to attach the phone to the dash transflash memory add-on works ok motorola mobile phone tools 30 is problematic it would be nice to know about alternatives to sync outlook how another reviewer moved stuff via the flash memory option it works better as a speaker phone than as a non-speaker phone it seems to be a little quiet when held to the ear compared to other phones but there must be something that can really pump up the volume since the speaker phone is so good the obvious stuff is good if you look at the phone in the store yourself display quality call quality analog backup to digital service have not done much with the camera but I am starting to think that with the way most people treat their phones how is the lens supposed to stay clean and not blur or otherwise hinder images it may really only be good to have for impromptu photos think about are separate pda and phone better even if it means 2 devices instead of 1 the pda vendors have more of a track record with hooking up to the pc are separate camera and phone better for most pictures the camera vendors that made film in addition to digital cameras have a history and prices are plumetting and megapixels and features rising,253,96
