category,prod_id,rating,polarity,review,review_len,review_id
All_Beauty,B011773O2U,1.0,negative,it is not long lasting at all once you drink or eat it just disappear,15,8
All_Beauty,B011773O2U,1.0,negative,it was not a rich red like the advertisements show also would horribly stain my teeth,15,9
All_Beauty,B011773O2U,2.0,negative,the top almost popped off at first use the applicator part had a rough piece of plastic so could not smooth it onto my lips super funny texture and unfortunately left a weirdi really wanted to like it but it was horrible on all accounts,46,10
All_Beauty,B011773O2U,5.0,positive,i bought two different colors of these i am that girl that hates wearing stuff on my lips and reapplying throughout the day these are great i use a small lip brush to apply that i bought cheap from cvs make sure your lips are mosturized before using apply it slowly covering lips and do not close your mouth and let lips touch until dry it will look funny but do not worry i let it dry for about 5 - 10 minutes then peel off it looks great i sometimes put chapstick over top of it if i want that shiny gloss look after about 6 hours it starts to wear off for me but it will be different for everyone i love these for nights out or events where i do not want to keep reapplying lipstick plus my husband loves it bc he can kiss me without transfer and i can eat and drink with no problem last pic i posted was after 4 hours of it on and eating lunch cherry red was applied that day i recommend to all the lazy girls that still want to look great,187,11
All_Beauty,B011773O2U,4.0,positive,this does what it is supposed to do note that if your skin is dry peeling off this lip treatment may hurt a bit so i just rubbed with tissue paper,31,12
All_Beauty,B011773O2U,5.0,positive,love theof this product i just do not like how it is hard to get on evenly,17,13
All_Beauty,B011773O2U,2.0,negative,the stain did not work for me but it worked for my mother I am confused on the product,18,14
All_Beauty,B011773O2U,4.0,positive,it worked kind of it did not peel well was to thin to grab easy andwiped mostly off after and the rest only lasted anor 2was pretty and it was cheap,36,15
All_Beauty,B011773O2U,5.0,positive,it does what a stain does in the begging a little goes along way once you get to the end then it is a little stickier but overall pretty good,30,16
All_Beauty,B011773O2U,4.0,positive,it is very pigmented really hard to put on it is sticky and takes a long time to put on but overall it is really good i like it,26,17
All_Beauty,B011773O2U,2.0,negative,very hard to apply very hard to wait 20 minutes for the tint to dry the tint also did not actually peel off but i had to rub it and finally rub a damp towel over my lips to get off all the pieces thewas lighter than i expected and it was not long lasting,57,18
All_Beauty,B011773O2U,1.0,negative,it is impossible to get a clean line the container was approximately 25 full so you had to tip the head back and tube upright in order to get the goo out thus no mirror view because you are looking at the ceiling took over a month to arrive and it totally sucked it deserves no stars,57,19
All_Beauty,B011773O2U,2.0,negative,it does not go on easily too clumpy and stiky,9,20
All_Beauty,B011773O2U,2.0,negative,takes to long to work then just looks like i ate something red,13,21
All_Beauty,B011773O2U,1.0,negative,shipping took like a month and it does not work good it does not stay that long it taste nasty you are better off buying a lipstain,25,22
All_Beauty,B011773O2U,2.0,negative,coolbut deff not as easy to put on as we see in videos ends up on teeth n stains your fingers but does leave a nice stain on lips when everything else is cleand up,35,23
All_Beauty,B011773O2U,1.0,negative,i love theof waterproof lipstick that does not get on anything but this one does it was soo liquidy pretty sure that is not how it is supposed to be and the top part was torn off but i fixed that after a long time of keeping it on my lips i pealed it and the lipstick did not take affect at all i was really disappointed this is not how it is advertised,72,24
All_Beauty,B011773O2U,4.0,positive,my daughter uses this occasionally and likes it,8,25
All_Beauty,B011773O2U,4.0,positive,easy to apply but it a pain when it gets on the cracks of the lip and gets on teeth when i smile,23,26
All_Beauty,B011773O2U,2.0,negative,cuteand staun but is really messy,8,27
All_Beauty,B011773O2U,2.0,negative,eh there are much better brands this is loaded with chemicals and i can not help but feel like i am doing my body a disservice it takes a lot of time and patience to get on evenly and just is not worth it,42,28
All_Beauty,B011773O2U,4.0,positive,this is good for party favors for little girls and would be a hit this brand peels off nicely,18,29
All_Beauty,B011773O2U,1.0,negative,i bought two of these the red one is completly unusable it is so clumpy does not go on smooth the taste of this product is gross i would not buy again,31,30
All_Beauty,B011773O2U,5.0,positive,owmygee my liptint arrived this morning and it is so nice it look so good on my lips so happy for this product surely going to get another one,27,31
All_Beauty,B011773O2U,5.0,positive,i loved this product it works quickly and almost instantly at first i did not know if this was the peel off one but it was and it stayed in for te whole day i strongly recommend this,37,32
All_Beauty,B011773O2U,5.0,positive,it was in perfect condition when i recieved it and it arrived like a week sooner than expected theis just what i wanted and really lasts all day i love it,33,33
All_Beauty,B011773O2U,5.0,positive,i like the product but i do recommend using a lip brush rather than just the squeeze tube for a more precise and even application,25,34
All_Beauty,B011773O2U,2.0,negative,it is super messy to put on and really really sticky i had to apply it like every hour because thecame off very quickly and the my upper lip did not not get the samemy bottom lip did very sad it does not work on my skin,50,35
All_Beauty,B011773O2U,4.0,positive,these are not meant for tan to dark skin ladies i think my lips are somewhat dark so you can barely see theon my lips i picked out the darkest shade too but it is still too light for a tan girl like me,45,36
All_Beauty,B011773O2U,4.0,positive,love theand it is final look a little bit sticky when putting on but easy to peel of do not hurt at all highly recommended took 1 month to arrive,30,37
All_Beauty,B011773O2U,1.0,negative,do not waste your money this stuff is horrible it got all over the place and stains everything fingers teeth cabinets consitancy of product is awful has huge globs that come out seriously do not waste your money,36,38
All_Beauty,B011773O2U,5.0,positive,i love this product it was super new the shipping was way faster than i had thought it would be the product got here in perfect shape overall the lip colored stayed on all day i would recommend you to buy this,45,39
All_Beauty,B011773O2U,5.0,positive,applying lipsticks would not be a hassle anymore with this lip tattoo,11,40
All_Beauty,B011773O2U,5.0,positive,this is a terrific little addition to the make-up case it is a little challenging to use the first time but after some trial and error it works great first you should use a cotton swab to apply it this gives you a lot more control which is important as this is intended to stain and does it takes a while to dry and you must keep your mouth open or you will have a mess on your hands cotton balls under your tongue help help with the extra saliva not attractive but effective you can also use a hair dryer to speed up the process however the longer it stays on the better the results interpreting it off use a nail brush to scrub your hands if you keep coconut oil on hand it works great for removal on average thelasts around 8 - 10 hours with eating drinking and smoking I have recommended this to several friends and my sister and will definitely be purchasing more,165,41
All_Beauty,B011773O2U,1.0,negative,terrible it feels like chalk on your lips,9,42
All_Beauty,B011773O2U,1.0,negative,just received mine was very excited I am not allergic to anything put this product on my lips it is was burning and made my lips swollen will never try this product again,31,43
All_Beauty,B011773O2U,5.0,positive,i love it i ordered the cherry red it is so pretty and peeling it off was oddly fun and satisfying it came super early and in great condition it is a little smaller than i thought but it is worth it the application was fairly easy and it looks kinda messy but the end result is gorgeous,57,44
All_Beauty,B011773O2U,2.0,negative,seems like it would work really well but it froze in shipping so it may have ruined the consistency,19,45
All_Beauty,B011773O2U,1.0,negative,i can eat a red tootsie pop and have the same effect,12,46
All_Beauty,B011773O2U,1.0,negative,too thick to put on properly was hard to get out of the bottle the top is poorly made so if you have to push hard enough to get the product out which comes out in a giant messy blob it popped off and stained my nails and hands worst mess i ever paid for and if you get your lips wet the stain never stops rubbing off it stains your lips but it is a dry mess also do not use with your favorite lip gloss it will put theall over your wand,95,47
All_Beauty,B011773O2U,2.0,negative,this product is alright it does drain the lips however it goes on clumpy and sticky and it looks like you became a vampire and have blood on your lips it takes forever to dry and it does not peel off like it is supposed to i would not recommend it also if you have cuts on your lips it may burn use with caution,63,48
All_Beauty,B011773O2U,5.0,positive,I am pretty satisfied with this product it is a bit tricky to apply because it is gooey so you have to apply in a quick swift motion i watched a tutorial on an application suggestion and that helped i left it on for 10 min and it dried with awesome results it delivered a nice deep cherry red it even stayed on even after eating dinner i would buy this again,71,49
All_Beauty,B011773O2U,5.0,positive,it works really well easy to apply if you just take your time and lasts a long time it also came earlier than expected,24,50
All_Beauty,B011773O2U,1.0,negative,it looks like i drank some cherry kool-aid and it stained my lips red it is nearly impossibly to get it all the same shade it is super splotchy plus you can not stay in the lines of your lips well at all and it takes like 30 minutes to fully dry definitely not an on the go lipyou need a mirror and about 30 minutes to apply and let dry not impressed at all,74,51
All_Beauty,B011773O2U,2.0,negative,overall thelasts a long time on your lips but it takes a long time for the product to dry on your lips and after you peel it off which is a mess it just looks like I have had a glass of red kool-aid,45,52
All_Beauty,B011773O2U,4.0,positive,highly recommended it is not irritating and some ingredients are natural like rose hips oil aloe natural fruit essence and also with vitamin e i have very sensitive lips so i choose the lipstick that i am using jeny,39,53
All_Beauty,B011773O2U,1.0,negative,it is thick and messyimpossible to apply properly the way you would any other lipstick or lipstain there are much better choices i would not buy it again,27,54
All_Beauty,B011773O2U,5.0,positive,i love this product i got it in cherry red and the finish was like a beautiful bright red lipstick and it is a pretty good sized tube I have only had it on for about an hour but it has not come off at all and it feels like you have nothing on my only issue was that some of it was leaking out of the sides of the top but it did not drip on anything or make a mess when applying so it was not a big deal I have been trying out different lip stains to recommend one to my best friend for her upcoming wedding and this is definitely at the top of the list,115,55
All_Beauty,B011773O2U,1.0,negative,very bad product tathurt my lips and blood came when i remove,12,56
All_Beauty,B011773O2U,4.0,positive,i got the cherry red i really like it isthe longer you have it on the darker it gets i really like it a lot,26,57
All_Beauty,B011773O2U,2.0,negative,i think mine came defective the gloss came out of the tube extremely thick almost like old glue it was virtually impossible to apply theis pretty in the end but the mess is not worth it,38,58
All_Beauty,B011773O2U,5.0,positive,so although it is messy to apply it really works and does not leave lips dry just put some chapstick after application and your lips will look beautiful,29,59
All_Beauty,B011773O2U,1.0,negative,zero stars i was not happy with it at all i first seen it on facebook and it looked like something i would like but no i was safly wrong came late hard to put on dries way to fast and it does not taste very good,45,60
All_Beauty,B011773O2U,5.0,positive,it provides long lastingand safety on my lips every time i use it,15,61
All_Beauty,B011773O2U,4.0,positive,i like this lipstick the only bad thing it is that is not very easy to apply the smell is delicious i would recommended if would be easier to apply and if it would not dry fast,35,62
All_Beauty,B011773O2U,5.0,positive,i live how it stays on all day,8,63
All_Beauty,B011773O2U,4.0,positive,love it but it makes a big mass,8,64
All_Beauty,B011773O2U,5.0,positive,it is pretty cool it came perfect and theis nice i will definitely purchase again super glad i bought this,22,65
All_Beauty,B011773O2U,5.0,positive,a great value and a terrificpayoff to be honest the only issue i had was waiting for the product because it did arrive a month late which does not surprise me since it only cost 3,37,66
All_Beauty,B011773O2U,5.0,positive,i received it today and tried it on and live it perfectit looks great,16,67
All_Beauty,B011773O2U,4.0,positive,pros works really really well i applied it last night around 8 pm to try it out peeled it off and was left with a beautiful stain did not bother washing it off before bed and woke up this morning with beautiful lips and no transfer on my pillow either cons it tastes really bad like there is something extremely bitter in the gloss before you peel it off and if you do not get all the pieces off right away it lingers on your lips and has a horrible bitter taste but i mean it is not meant to be ingested or licked like a lip gloss is so maybe that was my fault would i buy it again absolutely shipping was decent i ordered it the 26th of december and got it on the 4th of january,135,68
All_Beauty,B011773O2U,5.0,positive,excellent receive the product in a perfect condition,8,69
All_Beauty,B011773O2U,1.0,negative,as soon as i tried squeezing the product out applicator popped off and all of the product came out plus someone previously opened it because the safety seal was broken,30,70
All_Beauty,B011773O2U,2.0,negative,super disappointed with this goes on the inside of my mouth when that is obviously not where I am placing it super icky and the stains i try to clean off from inside of my mouth causes the entire stain to be removed,41,71
All_Beauty,B011773O2U,1.0,negative,went on thick and gloppy ugh not easy to apply at all very disappointed i do not recommend it,19,72
All_Beauty,B011773O2U,2.0,negative,theis lighter than expected and does not stay longer,11,73
All_Beauty,B011773O2U,1.0,negative,feels like glue and i do not know if it is toxic my teeth are pink s,15,74
All_Beauty,B011773O2U,5.0,positive,nice kinda hard to rub an lips but it so awsome love the resolts,14,75
All_Beauty,B011773O2U,4.0,positive,i like the fact that this lip tint gives you a vibrant natural rid lip tint it smells good but taste horrible I am glade i bought it it works with every skin tone including women ofladies i recommend this product,42,76
All_Beauty,B011773O2U,1.0,negative,could not stand the feel of it while it was drying it grossed me out,15,77
All_Beauty,B011773O2U,2.0,negative,do not use this unless you have a very steady hand and are possibly a professional makeup artist my sister gave me some and i thought it was lip gloss got some out of the lines as it were and yes it definitely lasts my hands and lips and in general the lower half of my face have been bright red for hours now if you can get it where you want it I am sure it would be a lasting and lovely lipbut you really need to get it on perfect the first time or you end up looking like a toddler who ate a crayon,108,78
All_Beauty,B011773O2U,2.0,negative,it is a really cool concept the application however is a mess i would recommend using a qtip or lip gloss applicator versus just using it directly from the tube the stain does not turn out that red once it is peeled off it honestly looks like you just ate a popsicle so if you are into that look this product is for you overall it requires too much time to put on i have used it twice in the year that i have had it,83,79
All_Beauty,B011773O2U,1.0,negative,does not seem to be something i would wear long time and the material does not seem to stay on or look a certain way,24,80
All_Beauty,B011773O2U,1.0,negative,worst product i have ever purchased in my life not only is this a sloppy mess that does not really work but it burns to put on,26,81
All_Beauty,B0166R22CO,5.0,positive,love my new nail polish essie have a great selection of shades and i am very glad they have this one back,23,0
All_Beauty,B0166R22CO,2.0,negative,greatbut horrible formula it goes on thick and gloppy like a polish that has been sitting on a shelf for years i expected more from essie,28,1
All_Beauty,B0166R22CO,5.0,positive,i love thisI have heard a lot of complaints about the formula so i was worried when i ordered it but the bottle i got is a nice formula it is not jelly-like not thick it is great,37,2
All_Beauty,B0166R22CO,2.0,negative,i love theand the consistency was ok for me but it does not wear well at all I have worn it twice and both times it chipped almost immediately I have only had it on for 36 hours and it looks like it has been on for a week it is so chipped this is not my usual experience with essie polishes,60,3
All_Beauty,B0166R22CO,2.0,negative,i had the original chanel ciel de nuit back in the 90s and loved thei never had the original essie starry starry night but i bought the revival today and like all essie polishes i loathe the formula they are always streaky and clumpy and the brush is too small and hard to controlpayoff is good after two coats not as sparkly as the old chanel it knocked off but i would not re-buy about once a year i buy an essie polish and then remember why i hate them i should stick to zoya,97,4
All_Beauty,B0166R22CO,5.0,positive,all the colors are great but this one was the best,11,5
All_Beauty,B0166R22CO,1.0,negative,i am sure the formula is great but thejust did not work for me it was very shimmery and almost had a multisheen to it even my 2 14 yol twin daughters said it was too young for them however i am sure someone else will love thisi had really hoped it would be kind of a blush-champagnewhich it looked like in pix my bad,71,6
All_Beauty,B0166R22CO,1.0,negative,beautifulbut chips after two days even with expensive base and top coat,14,7
All_Beauty,B0166R22CO,2.0,negative,well it is a prettybut that is about it chipped of the first day and the gel formula was very difficult to work with,24,8
All_Beauty,B0166R22CO,5.0,positive,theis amazing i just love it so glad it came back,13,9
All_Beauty,B0166R22CO,1.0,negative,do not buy nail polish bottles arrived broken with nail polish coating everything and they will not honor a return,19,10
All_Beauty,B0166R22CO,5.0,positive,such a greatand really good coverage for a polish with glitter,13,11
All_Beauty,B0166R22CO,4.0,positive,greatbut chips way to easy i do wash hands a lot but not long lasting,17,12
All_Beauty,B0166R22CO,4.0,positive,love essie polish this particular mix is pretty thin but a couple of coats once dry is super cute will be using for the rest of the summer,28,13
All_Beauty,B0166R22CO,2.0,negative,the consistency was too tacky and it was not as shimmery as advertised i believe the original formula was better however one coat was ok for my toes,28,14
All_Beauty,B0166R22CO,2.0,negative,i do not know why essie comes up in the luxury category I have never liked this polish the colors are mostly bland it chips quickly really this stuff is overpriced it is not terrible but it is not high quality either,38,15
All_Beauty,B0166R22CO,4.0,positive,very prettyperfect for a suttle look,8,16
All_Beauty,B0166R22CO,1.0,negative,chipped within 3 hours of a professional manicure would not recommend i am not a fan of essie nail polish especially after buying this,24,17
All_Beauty,B0166R22CO,5.0,positive,i love essie their nail polish is one of the smoothest applications I have found thehas always been one of my favorite it is light yet striking i am normally not a fan of light colors but this one has always been elegant sophisticated and timeless i am so happy to have theback on the market,60,18
All_Beauty,B0166R22CO,4.0,positive,first essie polish of mine and i must say besides the formula being a bit thick it is a great polish overall 3,22,19
All_Beauty,B0166R22CO,4.0,positive,i have no issue with the coverage or consistency i took the polish to my favorite salon and had them do it however I am 26 and i think theis too blue for me maybe for new years or vegas but for work it is a little much looks like what a 16 year old would wear to a dance pretty but not for every day wear,66,20
All_Beauty,B0166R22CO,5.0,positive,got the nail polish when they said i would and it is great love theand the ease of putting it on,23,21
All_Beauty,B0166R22CO,5.0,positive,it certainly is not identical to the original but it is still a great polish semi-sheer gelly layer with slightly chunky square glitter it does resemble a night sky in a van gogh kind of way in that way this one is probably more appropriately named than the original lasted a normal amount of time and no staining,56,22
All_Beauty,B0166R22CO,4.0,positive,greati really like it the only bad thing about glitter polish is the removal i hate it,19,23
All_Beauty,B0166R22CO,5.0,positive,they were given as gifts they loved them,8,24
All_Beauty,B0166R22CO,2.0,negative,not at all what i expected it is not navy or dark blue it is very much a bright royal blue and i guess all the sparkles in the polish adhere to the glass bottle or get completely buried under the blue because there were little to no sparkles on my nails if i had known this i would not have bought it because I have never used it,67,25
All_Beauty,B0166R22CO,2.0,negative,very thin formula it takes way too many coats for it to even look like you have nail polish on i would not recommend purchasing this one unless you want to go for a more natural look,37,26
All_Beauty,B0166R22CO,1.0,negative,very clumpy and goopy did not go on smoothly only used once,12,27
All_Beauty,B0166R22CO,1.0,negative,not what i was expecting at all usually essie colors are true tothis is one exception once applied theis iridescent with a lot of yellow greens tones and even with three coats it is still translucent i have a few other colors from this retro revival line and love them but this one is not worth the almost 900 i paid,65,28
All_Beauty,B0166R22CO,5.0,positive,love thiseven more beautiful in person,9,29
All_Beauty,B016KGPK1Q,1.0,negative,either i received the wrongor they are knowingly sending out something completely different i received 3 gold pins with cheap white beads on them no flowers or leaves at all and the beads do not even look like the little ones in the picture either so I am getting a refund for this disappointment,54,0
All_Beauty,B016KGPK1Q,1.0,negative,when i ordered these the description said silver the ones i got were gold they have since changed the description still i was not happy,25,1
All_Beauty,B016KGPK1Q,4.0,positive,the gold on these pins is very yellowy gold i initially did not like theat all but they ended up being pretty in my hair so i wore them anyway for my wedding,34,2
All_Beauty,B016KGPK1Q,4.0,positive,bought it to wear in my hair for a wedding the pins looked very cute i wore 2 of them side by side so it looked more like a barrette and i gave the third piece to my younger sister so she could wear one as well the pins were nice and stayed on the whole day of the wedding great product for a good price,66,3
All_Beauty,B016KGPK1Q,4.0,positive,very cute but seemed a little cheap and the gold is a bright gold and not a dark gold overall it looked great and is reusable,26,4
All_Beauty,B016KGPK1Q,4.0,positive,I am actually pretty happy with these they are a very yellow gold which is the only thing I am not super thrilled with since the photos look more subdued and brassy but overall it is not a huge issue they still look so pretty i used them for my bridal portraits and they held up very well i plan to use them for my wedding now as well i do wish that the silver ones in the last photo were available to purchase as well but i could not find them anywhere,89,5
All_Beauty,B016KGPK1Q,1.0,negative,i was looking forward to these and in the silver / white version and instead i got this ugly yellow golddisappointed will not use these,25,6
All_Beauty,B016KGPK1Q,5.0,positive,i got these to match my jewelry and maid of honor and they were perfect i loved them and they stood out nicely against my blonde hair they stayed in really well throughout the night and i got multiple compliments on them,42,7
All_Beauty,B016KGPK1Q,5.0,positive,these hair pins were absolutely perfect for my wedding day during my trial my make-up artist recommended getting hair pins to bring out and add a little bit more texture to my hairstyle i bought these the week before my wedding and they ended up looking great with my up-do and against my dark hair we decided to just use 2 in my hair since having all three seemed to be a little excessive these hair pins were so inexpensive in comparison to other bridal hair pins and totally worth the cost i definitely recommend these for a bride on her big day,103,8
All_Beauty,B016KGPK1Q,1.0,negative,the metal had a cheap look to it did not end up wearing it,13,9
All_Beauty,B016KGPK1Q,4.0,positive,they are very beautiful and of good quality unfortunately i only received 2 out of the 3 pins the package looked like it had been returned overall beautiful,28,10
All_Beauty,B016KGPK1Q,2.0,negative,the gold is very cheap looking i wanted these for my wedding but they look bad,16,11
All_Beauty,B016KGPK1Q,5.0,positive,i ordered these for my wedding day and they worked great easily adjustable to perfect your look and such a nice but simple embellishment,24,12
All_Beauty,B016KGPK1Q,5.0,positive,the goldis very gold almost cartoonish gold but i have dark hair and the accentfor my wedding is gold so it will work out fine but it was a bit of a shock when i first saw it quality product,43,13
All_Beauty,B016KGPK1Q,1.0,negative,the gold reminded me of willy wonka gold,8,14
All_Beauty,B016KGPK1Q,5.0,positive,wore these for my wedding took forever to arrive but looked very nice,13,15
All_Beauty,B017BJ877K,5.0,positive,so cute i love them and so cheap good for bohemian look,13,0
All_Beauty,B017BJ877K,4.0,positive,they were really cute but left my fingers green,9,1
All_Beauty,B017BJ877K,4.0,positive,leaves a small green lining on your fingers but that should be expected for how cheap it is the green is not even noticeable if you leave the rings on and one did break within 2 weeks sadly but I am still loving the others,43,2
All_Beauty,B017BJ877K,4.0,positive,i would have gave it five stars but one of the rings bent not that it was a problem because i fixed it like that but still not the best quality,31,3
All_Beauty,B017BJ877K,5.0,positive,just like a set of forever 21 rings,8,4
All_Beauty,B017BJ877K,5.0,positive,great gift good variety of rings with a nice finish worth the money by far,15,5
All_Beauty,B017BJ877K,5.0,positive,i bought these for my daughter and she was really surprise upon seeing these she really love the design of each and also she loves wearing it,27,6
All_Beauty,B017BJ877K,5.0,positive,it did take forever to arrive but what can i expect it was super cheap and i think also free shipping I am very satisfied with the quality of the rings,30,7
All_Beauty,B017BJ877K,1.0,negative,they were broken before i got the chance to open the bag,12,8
All_Beauty,B017BJ877K,4.0,positive,all the rings are different sized and some fit some do not,11,9
All_Beauty,B017BJ877K,1.0,negative,the rings snapped easily and the midi rings were not very adjustable,11,10
All_Beauty,B017BJ877K,1.0,negative,i totally thought these would be cute for the summer / pool / beach i would not want to take these in the water the paint on it is all chipped and cracking there were 2 pieces that had jagged metal sticking out from the ring area 3 pieces were adjustable and 3 were not the ones that were not adjustable fit on my knuckles and we are not comfortable the metal is garbage the paint is chipping and the sizing is weird i might be able to use a couple as toe rings not worth what i paid for them,96,11
All_Beauty,B017BJ877K,5.0,positive,came in as pictures the material is not flimsy cute rings,10,12
All_Beauty,B017BJ877K,1.0,negative,they are made out of plastic reminds me of costume jewelry for a 4 year old,16,13
All_Beauty,B017BJ877K,4.0,positive,so i received my rings early which was a big plus they came in a small package and i was very pleased to see that they were perfect although the rings seem to have the black paint chips or something like that stuck on the inside,46,14
All_Beauty,B017BJ877K,2.0,negative,they are cute they are super affordable they are just little trinkets after all i got mine to hopefully spruce up some shots of manicures / nail art I am doing for me not to wear for real,34,15
All_Beauty,B017BJ877K,1.0,negative,poorly made broke as i put them on the first time cute style it it was made out of something else dont waste your money,25,16
All_Beauty,B017BJ877K,4.0,positive,only one of them broke and i did not like that one anyway laughing out loud they are surprisingly sturdy for what you are paying they are all different sizes after a while thestarts to get a little coppery these rings are pretty good for the price,43,17
All_Beauty,B017BJ877K,5.0,positive,i like them but they came it says it came in from wish,13,18
All_Beauty,B017BJ877K,2.0,negative,these are okay cheap metal so potential breaking,8,19
All_Beauty,B017BJ877K,4.0,positive,these are really cute they kind of bend but it does not seem to be a bad thing one of them bent almost all the way open while i was running around at work but it did not break as far as accent rings go they serve their purpose paint them with clear nailpolish so the will not make your fingers green,59,20
All_Beauty,B017BJ877K,1.0,negative,these rings are a cute design but the quality is that of a quarter prize machine at a grocery store save your money and wrap tinfoil around your fingers,29,21
All_Beauty,B017BJ877K,2.0,negative,these rings are very cheap the metal is almost plastic-like the designs are cute but the metal had flakes leftover from when they were stamped only three of the six were sanded leaving sharp burs on the other three i am dissapointed but contented with the few rings of the set i can wear i would still buy from this seller as their service is wonderful and everything else I have bought from them has been excellent,76,22
All_Beauty,B017BJ877K,2.0,negative,i was so excited when i received these they are such a cute design but they are so poorly made that one of them broke at a weak welding / soldering point less than 3 hours after putting it on,38,23
All_Beauty,B017BJ877K,5.0,positive,plastic like not what i expected most of them broke you get what you pay for,16,24
All_Beauty,B017BJ877K,2.0,negative,love these little rings but you get what you pay for all the open / adjustable rings break within the first two wears the solid bands are a bit stronger realize these are a trendy short term accessory,36,25
All_Beauty,B017BJ877K,1.0,negative,very very poor quality all the rings broke and crumbled after 2 days,13,26
All_Beauty,B017BJ877K,1.0,negative,broke the second i pulled them out of the package,10,27
All_Beauty,B018AVVYAK,5.0,positive,i was skeptical at first but i love azorro hair brush straightener it works super amazing wish it would let me post my picture with the before and after well worth the money and support is amazing,34,0
All_Beauty,B018AVVYAK,5.0,positive,my hair is quite short so i use this on my top layers with much success on the shorties underneath i still have to hit it with the flat iron as my hair grows back out to chin length i look forward to only needing this brush it is quicker and effective,51,1
All_Beauty,B018AVVYAK,5.0,positive,purchased this about 2 weeks ago and needed to give a review on it i really like it a lot it is a great addition to my styling products so it has a great feature of shut offing if it is not in use for a long time it heats up in seconds and keeps the temperature constant i love how it makes my hair look and feel i can do my hair in seconds,73,2
All_Beauty,B018AVVYAK,1.0,negative,was not the same brush shown in the picture did not work when plugged in sent it back,16,3
All_Beauty,B018AVVYAK,1.0,negative,horrible did not work and burnt my hair do not bother,9,4
All_Beauty,B018AVVYAK,1.0,negative,pulled out my hair and did not straighten at all,10,5
All_Beauty,B018AVVYAK,1.0,negative,does not work on curly hair as it states,9,6
All_Beauty,B018AVVYAK,4.0,positive,this works great it is much better than a regular flat iron,12,7
All_Beauty,B018AVVYAK,2.0,negative,heavy and awkward to use you almost can not use without hitting the buttons and changing the heat settings it does make a little difference but not enough to really notice the bristles will scratch your neck if not careful would not buy again,43,8
All_Beauty,B018AVVYAK,5.0,positive,i really like this brush and despite the fact that my hair is short it still worked quite well 10/10 would recommend to a friend,25,9
All_Beauty,B018AVVYAK,1.0,negative,the product inside the box seemed like a duplicate brush did not have the temperature indicator on it plus did not even work when plugged in,26,10
All_Beauty,B018AVVYAK,2.0,negative,hair does not get as straight as advertised it seems to snag african american hair,14,11
All_Beauty,B018AVVYAK,5.0,positive,unbelievable piece of junk i used it maybe six times i wrote them and explained the condition of their product to them and they ignored me,26,12
All_Beauty,B018AVVYAK,4.0,positive,tangles hair too much other than that great product,9,13
All_Beauty,B018AVVYAK,1.0,negative,this hair brush did not work for me and i would like to send it back,16,14
All_Beauty,B018AVVYAK,4.0,positive,i was not sure this would work since i have extremely thick curly hair so here it goes it does work i let my hair dry naturally and used the ionic hair brush it really did work but not as well as my flat iron the pros is that is great for touchand it is easy to use this will be my everyday straightening tool but when i want pin straight hair i will continue to use my flat iron the cons is that my daughters have already taken it over and i may have to order another one for myself,103,15
All_Beauty,B018AVVYAK,5.0,positive,love this product it heats quickly easy to use and provides great results worth the price,16,16
All_Beauty,B018AVVYAK,2.0,negative,too heavy and bulky and I have burnt myself several times using it i only used it 4 times now it is collecting dust,21,17
All_Beauty,B018AVVYAK,4.0,positive,it works a bit better than i expected still experimenting,10,18
All_Beauty,B018AVVYAK,4.0,positive,great for straightening your hair i use a comb just to get tangles out prior to the use but like it better then a flat iron,26,19
All_Beauty,B018AVVYAK,5.0,positive,like it just not pleased with the number of the heat overall it is good,14,20
All_Beauty,B018AVVYAK,1.0,negative,did not work and my hair is not even curly just wanted it to smooth,13,21
All_Beauty,B018AVVYAK,4.0,positive,works good on hair that is not too naturally curly,9,22
All_Beauty,B018AVVYAK,5.0,positive,this brush works amazing on my course dry hair i only need to run it thru once and move to the next section of hair there is 1 draw back the buttons to raise and drop the temp are on the side where your fingers are when using it,49,23
All_Beauty,B018AVVYAK,4.0,positive,easy to use and i get great results which is important to me since i have very coarse frizzy kinky unmanageable hair,22,24
All_Beauty,B018AVVYAK,2.0,negative,it was a gift for our daughter she tried it but it did not work on her hair it left it as frizzy as it was before she started,28,25
All_Beauty,B018AVVYAK,4.0,positive,it really works great but the only problem i have is the buttons should be in a different place because i held it i was also either adjusting it up or down and off because my hand presses the buttons as i held it to do my hair other then that i do like it,55,26
All_Beauty,B018AVVYAK,2.0,negative,not impressed i have short hair with swoopy ends the brush is not able to do my ends at all,20,27
All_Beauty,B018AVVYAK,5.0,positive,perfect it is a bit difficult to use on shorter hair but i did expect that,16,28
All_Beauty,B018AVVYAK,2.0,negative,not happy with the quality of this product at all and being i paid so much for it makes me even the more unhappy,24,29
All_Beauty,B018AVVYAK,1.0,negative,i ended up returning it it was so big and bluky and it did not stop the frizz it actually made my hair more frizzy but the company was really great with my return and if you have thick hair this would probably be perfect,46,30
All_Beauty,B018AVVYAK,5.0,positive,i am so happy that i bought this it really does straighten your hair and is so much less time consuming than a hair straightener,25,31
All_Beauty,B018AVVYAK,1.0,negative,it is an excellent concept but this brush just does not get hot enough to do my hair and i had it maxed at 415 i have thick long and kind of wavy hair and when i read the manual for the recommended heat and i had it maxed at 415 and it took a good 10 times through the same section to get it even mildly straight plus i believe it states that it is static free def not,77,32
