,category,prod_id,rating,polarity,review,review_len,review_id
1886,Automotive,B001JT0L46,2.0,negative,the self stick tape lasted less than one hour in my car before this thing fell off of the dash to make it works i had to by a better double back tape,33,50
1887,Automotive,B001JT0L46,4.0,positive,perfect fit for a typical cb handset but will require either a screw or some real tape the surface material included is just plain poor i ultimately just drilled a small screw into my dash works perfect,37,51
1888,Automotive,B001JT0L46,5.0,positive,the slot is just a hair tight for the mic but I am sure it will loosen up after time looks great in my new car,24,52
1889,Automotive,B001JT0L46,5.0,positive,i lost my cb radio mic mount so i bought this one i read the reviews saying that the adhesive is weak no problem right away i tore off the old adhesive tape and replaced it with scotch extreme mounting tape which claims to hold 20 lbs got it at home depot the tape is insanely strong i used to have my mic velcrod to my dash and so i would always pull it straight off I have accidentally tried doing that several times with this mount instead of pulling up first and it has held with no problems good stuff,100,53
1890,Automotive,B001JT0L46,5.0,positive,the adhesive is very strong and can withstand the excessive use my little sister puts on it when she rides with me i really can not complain looks nice in black interior of vehicle as well,35,54
1891,Automotive,B001JT0L46,5.0,positive,my husband wanted a holder to put in his car to hold his microphone for his ham radio system his old one kept falling off the dashboard this one really did the trick,33,55
1892,Automotive,B001O01C4I,1.0,negative,i tried this once used it for 15 months it broke got another used it for two months same problem got a third use dif for a couple months anther problem thankfully amazon refunded my money and i opted for another brand i am usually a fan of dorman products bunt not this one buy it only if you want to have that pit in your stomach wondering where you will be when you window just rolls itself down and will not go back up am i bitter you could say that,91,0
1893,Automotive,B001O01C4I,5.0,positive,installed two weeks ago saved 6000 over dealer price so far so good I shall have to see how it holds up of course it is made in china,27,1
1894,Automotive,B001O01C4I,1.0,negative,junk i purchased this switch dorman 901 - 002 in april to replace the failed window master switch 3 months later the driver window down stopped working,25,2
1895,Automotive,B001O01C4I,5.0,positive,very affordable easy to install and now all my power windows work again great product delivered and works as stated online,21,3
1896,Automotive,B001O01C4I,1.0,negative,i purchased the dorman switch after a few month it started to not work properly i contacted amazon and was told it was out of there warranty and they told me to contact dorman i asked for contact information on dorman they told be they did not have any contact information i was told to google dorman to get the information i find it hard to believe the have no contact information on one of there vendors thanks amazon for sub-standard service,82,4
1897,Automotive,B001O01C4I,5.0,positive,the worst part was figuring out how not to damage the cover and remove the old switch after that it was simple i saved at least a hundred dollars not too difficult,33,5
1898,Automotive,B001O01C4I,5.0,positive,yeh this was the right one i ordered and now we have working windows in our car thanks for being able to designate the parts to the originals of my car,31,6
1899,Automotive,B001O01C4I,5.0,positive,had bought one for my buick from an online auto place about 18 months ago the drivers down switch failed dorman has a lifetime guarantee returned the bad one got a refund and bought this for 30 less on amazon perfectamundo,41,7
1900,Automotive,B001O01C4I,5.0,positive,it looks and works just like the original for a fraction of the price and it is easy to install,20,8
1901,Automotive,B001O01C4I,1.0,negative,the switch did not work i had to go to the dealer and get a switch very frustrated it appears to be an after market,26,9
1902,Automotive,B001O01C4I,1.0,negative,this thing lasted 3 weeks super disappointing quality now i have to buy another replacement do not buy this part you will regret it,22,10
1903,Automotive,B001O01C4I,5.0,positive,arrived quickly but was never usedwas as advertised but problem was found elsewhere it was returned for credit with no issues,24,11
1904,Automotive,B001O01C4I,1.0,negative,jus bought this dorman 901 - 002 window switch march 302012 and it has stop workin sept 162012 not a good look,21,12
1905,Automotive,B001O01C4I,1.0,negative,i have had this switch for just a bit over a year and it has been not working 100 right for several months the buttons simply work when they want and one failed to the point of me unplugging the power connector to the window motor to keep from getting stuck with it down very frustrating two of the four switches are junk in less than a year cmon i paid 36 38 ish something for it much less than a dealer for sure but i just replaced it with another that i got delivered for 2299 off e-bay much cheaper price probably about the same quality buyer be warned read the other reviews and as for trying to warranty a piece of crap my philosophy is this if the first one is not good why in the world would i want the same aggravation again even for free under warranty I shall take my chances on another imported brand,156,13
1906,Automotive,B001O01C4I,5.0,positive,first the warranty dorman limited lifetime warranty at dorman we take pride in the quality of our products and your satisfaction with their performance thus dorman warrants it is products to be free from defects in material and workmanship under normal use and service as your exclusive remedy dorman will replace free of charge any dorman product that in dormans reasonable determination does not comply with the foregoing warranty this warranty is voided by non-recommended use improper installation or physical damage in addition dorman will not be liable for any incidental or consequential damages and your exclusive remedy shall be replacement of the product that did not comply with this limited warranty i replaced both the regulator / motor and this switch on my 1997 buick century the switch is working properly but i just put it in the form factor was exact and i had no installation or fit problems if there is a problem i will addendum this review,158,14
2554,CDs_and_Vinyl,B000009S42,4.0,positive,the reason i bought this cd was because i love the song got you were i want you what an awesome song there are also many more on the cd that are great songs as well so glad i purchased it,41,0
2555,CDs_and_Vinyl,B000009S42,4.0,positive,a few good songs on here the most popular was she has so huge however i enjoyed holiday man the most for it is more up sound not sure why i originally bought it but i think it was for the cool album cover,42,1
2556,CDs_and_Vinyl,B000009S42,1.0,negative,got you where i want you is by far the only song worth listening to every other songs sound like an entirely different band most of the time the signer uses so many effect on his voice that it sounds like he has singing through a tin can under a bridge while being backed up by a few highschool kids in a band it is just plain aweful,66,2
2557,CDs_and_Vinyl,B000009S42,5.0,positive,fantastic cd it is not in stores anymore use to listen to it in highschool it is alternative 90s experimental rock,19,3
2558,CDs_and_Vinyl,B000009S42,5.0,positive,before they were the flys most of the members of this band were in a band mozart i was really impressed with the music mozart made and when i found out they had morphed into the flys i was really intrigued to hear what their sound would be like i admit that i did really like the song got you where i want you when i heard it on the radio but did not recognize them as the band i formerly enjoyed after listening carefully to this song i definitely hear the old sound mixed in and enjoy it even more now that i know it is derived from the band i really missed i am starting to enjoy the rest of the album also but slowly I shall admit my next favorite song is sexual sandwich i am sure the rest of the album will grow on me as i listen to it more because of the talent and uniqueness of this band i am rating it a 5 and giving 4 of the stars because of their talent and how much i enjoy got you where i want you and 1 star for how much i am anticipating enjoying the album in the future,205,4
2559,CDs_and_Vinyl,B000009S42,2.0,negative,wel i was turned on to this song at a strip club when 2 lipstick lesbian dancers were doing what they do best to each other i got you where i want you was the best piece on this cd the rest of the songs did not strike a buzz with me although i listen to it with fond memories of those two hot chicks that night at the bar so i gave it 2 stars for the girls and the songthis is a one hit wonder cd or a good beer drinking cd at a frat party in collage,99,5
2560,CDs_and_Vinyl,B000009S42,1.0,negative,i can not tell you people how bad this album is it is plain bad i remember loving the single so i bought the album never was my money so wasted if you really love got you where i want you then buy the single trust me on this one this album is terrible,53,6
2561,CDs_and_Vinyl,B000009S42,1.0,negative,this the worst cd i ever bought track 2 is a good song but the rest of the cd is just horrible this band is just a 1 hit wonder and expect nothing more,34,7
2562,CDs_and_Vinyl,B000009S42,4.0,positive,this is california rock no doubt and a great rock party cd at that the 70s party rock band was van halen the 80s brought us janes addiction and the 90s delivers the flys speaking of janes addiction this cd sort of instills the image that their little surfer brothers all formed a band and this is what came out this is a fairly nice mixture of todays popular genres all mixed into ato be served on modern rock instruments they even include subtle tributes to sly stone and barry white along with the nearly hidden recurrence of the elements of surf music from days gone by another pleasantry within is a consistently positive although sometimes sarcastic message regarding the female persuasion that is very little of the break-up-song you broke my heart mentality all in all a great rock album with tasty songs and recording techniques rock lovers will appreciate,153,8
2563,CDs_and_Vinyl,B000009S42,5.0,positive,after hearing adam paskowitzsinger perform on the bathead soup ozzy osbourne tribute a few months ago i decided to give the flys a try so i bought their latest cd outta my way i really liked this cd so i soon picked up holiday man after hearing holiday man i can now say that the flys are one of my favorite bands this cd is great and i like all but one song still eleven out of twelve is pretty good this cd mixes a lot of types of music from slow songs like girls are the cruelest to more upbeat songs such as holiday man some of my favorite tracks include got you where i want you afraid holiday man and groove is where you find it if you like the flys or want to try something new you should check out this cd,147,9
2564,CDs_and_Vinyl,B000009S42,5.0,positive,this album is great adams vocals are awesome i especially love track 5 holiday man with it is harderi have to say the gods of basketball is way better live got to love that intro riff this band goes way beyond got you the pop radio smash hit and i really wish i could find 25 cents i hear it is an great album,63,10
2565,CDs_and_Vinyl,B000009S42,1.0,negative,i feel so misled you see a video on mtv and you like the song you buy the album assuming that you will be at least almost as pleased by the remaining ten songs or so you have been duped at least if you bought this album i know this because i made that very mistake every song is worse than the previous one and the song titles are even worse sexual sandwich what the he shall is that the flys are this years sugar ray i can not think of a worse insult than that,90,11
2566,CDs_and_Vinyl,B000009S42,4.0,positive,the flys bring a fresh new sound to the world of alternative music with many different techniques they create a sound that has yet to be discovered by other bands i highly recomend this album if you do not please check these guys out on the disturbing behavior sound track,49,12
2856,Clothing_Shoes_and_Jewelry,B0007SMRUG,4.0,positive,for my 4th baby i wanted nursing bras that i could wear out of the house that were as supportive as my normal bras this one is perfect it is lined so you can not see nursing pads through it and it is comfortable and easy to nurse in the only reason i did not give it 5 stars is because the sizing is a bit off the band around the middle is smaller than usual and the cup size seems bigger than usual i had to try on a few before i found the right fit but once i did i was good to go and believe me i have tried many nursing bras this one has been great,118,0
2857,Clothing_Shoes_and_Jewelry,B0007SMRUG,4.0,positive,i really like this bra the only problem that i have with it is the side wire pieces are uncomfortable one of them is trying to poke through the fabric already so this could use more padding and reinforcement other than that this is a good bra,47,1
2858,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,i do not know who sizes these products but the cup size is too big by at least 2 i ordered the 36d and it was massively too big even for the 2 days when my milk came in that i was very engorged it is useless order small and return it if you need to,54,2
2859,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,the bra could have been made better without the elastic staps that surround the breast it is uncomfortable,18,3
2860,Clothing_Shoes_and_Jewelry,B0007SMRUG,1.0,negative,i bought this bra and when i got it washed and dryed it as the directions stated when i put it on immediately the wire popped out and stabbed me i am not happy with this bra and i plan to contact leadin lady the sad thing is besides the wire coming out it fits really well to bad,59,4
2861,Clothing_Shoes_and_Jewelry,B0007SMRUG,4.0,positive,i loved this bra i was looking everywhere for a molded nursing bra and was very excited when i found this one it works great and for only 26 it is a steal so far it is holding up well with washing too,43,5
2862,Clothing_Shoes_and_Jewelry,B0007SMRUG,4.0,positive,very comfortable and functional a little hard to operate with one hand while holding a squirming infant cup is a little too cone shaped for my liking but otherwise i am happy with the product,35,6
2863,Clothing_Shoes_and_Jewelry,B0007SMRUG,4.0,positive,the best underwire nursing bra I have found it is a bit firm but it gives really good support and although very full coverage is not bulky under clothes it is nice to have something i can wear under nicer clothes without looking lumpy it is not my favorite i have a softer non-underwire leading lady bra that i prefer for everday all day but this one works for special occasions,68,7
2864,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,my wife loved this bra while she was nursing our daughter she said it fit perfectly and was comfortable,19,8
2865,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,very supportive and great quality lasted the entire 15 months i nursed,12,9
2866,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,wonderful support lasts a very long time more than a years worth of wear best one i have found and this is my third child to nurse,27,10
2867,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,i have used this nursing bra for several babies well worth the price best nursing bra i have ever used,20,11
2868,Clothing_Shoes_and_Jewelry,B0007SMRUG,1.0,negative,to small and to pointy would not recommend buying this,9,12
2869,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,i have owned these bras for 3 and a half months and the under wire broke on both of them i wear the bras roughly once a week wash in gentle cycle and line dry poor quality,37,13
2870,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,when i first got this i was a bit weary because the cups had a kind of molded shape it seemed unnatural to me as i thought it looked funny to me i was wrong i ended up loving / getting used to this i love this nursing bra it has support with the underwire it is super comfy and it serves it is purpose very well so easy to clip on and off for nursing purposes and holds shape even if you are not in properly laughing out loud i would definitely recommend this i wish i had gotten this from the start,97,14
2871,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,my boobs have been up in size and all around so i own pretty much every bra size now this pregnancy my breasts decided to settle on 36ddd or gargantuan as i like to refer to them 36ddd is hard to find and different companies fit slightly differently so i originally bought the 36dd but returned and got the 38dd which is working so far my cup doth not spillath over anymore and no side boob which is also a plus the band fits well on the middle hooks and gives good support straps feel soft against the skin but strong and thank god not rediculously wide so they are not noticeable under clothing the price is pretty awesome too for the quality i have spent up to 60 on one nursing bra thinking this will be the bra that changes my life and i like this one better for way less money I am giving a 5 star for all these reasons oh and the girls profile view is nicely rounded and natural looking not pointed weird or sad looking wahoo,181,15
2872,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,this bra is amazing it fits prefect holds the girls up so well is super comfortable and very soft i want to buy like a million more,27,16
2873,Clothing_Shoes_and_Jewelry,B0007SMRUG,1.0,negative,this bra is the last one i reach for in my arsenal of nursing bras the padding is stiff and very difficult to fold down to nurse when folded down it does not remain down so i have to tuck in under the underwire to be held in place which by the way tucking the padding is a chore in itself this is very frustrating especially when in public and trying to ready myself to feed my crying and squirmy hungry infant I have had people ask me if i were okay and if i needed help with something augh,99,17
2874,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,the support is great the cup shape is a little too pointy for my liking although update yeah i do not like this bra the rubbery material on the band going around my chest is not breathable and digs into me why not leave it cotton I am about 140lbs and somewhat fit but this bra fits so terribly that it gives me back fat rolls I am convinced that it is that rubbery material added to the strap going around my chest i assume that it is to keep the bra in place but not being able to move with my body makes for unflattering rolls of skin popping out it is awful and i can not wait to get this bra off at the end of the day especially on hot days when that rubbery band just makes me sweat,134,18
2875,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,have used these since having my son 2 1/2 years ago continued to wear them even after he weaned after a year of nursing now still using them nursing my second son i recommend them to anyone who asks what to use for a comfortable nursing bra with underwire love the coverage of the bra the amount of padding is just enough not too much and the nudedoes not show through white or other light colored shirts i wear these all day sometimes 18 hours and they never get uncomfortable at the end of the day i only take them off to sleep and shower they do start to wear a bit on the top inside of the bra just below the nursing clasp since that part folds down each time you nurse this eventually causes the seam to give but even then they still work well these are a great product and value considering most other underwire nursing bras cost far more and are far less comfortable not super stylish but they do the job they are intended for,180,19
2876,Clothing_Shoes_and_Jewelry,B0007SMRUG,4.0,positive,fits well but material wrinkles under clothing a bit like too much material just at the nipple part however very comfortable and functional,23,20
2877,Clothing_Shoes_and_Jewelry,B0007SMRUG,1.0,negative,worst nursing bra ever sizes are not true to measurement save your money and get a motherhood bra,18,21
2878,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,unfortunately this bra is too small around the chest the cups are also way too small and inflexible which would not allow enough give for engorged breasts,27,22
2879,Clothing_Shoes_and_Jewelry,B0007SMRUG,1.0,negative,another awful fitting bra pointy cups rides up in back returned this,12,23
2880,Clothing_Shoes_and_Jewelry,B0007SMRUG,4.0,positive,i wish this came in a 36ddd but i make this work it is my far the best support and coverage that i have been able to find in a nursing bra,32,24
2881,Clothing_Shoes_and_Jewelry,B0007SMRUG,4.0,positive,overall i like this bra so far I have had it a couple weeks and it fits well my only complaint is that sometimes it does itch / rub where the hook is for the cups but otherwise it is been very comfortable i like that it is slightly padded although it is not too thick i am currently pregnant so have not tried it for nursing yet but the cups are a bit harder to fold down due to being a bit thicker i think they will still work fine although i would buy again update i am now 6 weeks postpartum and still really like this bra and have ordered another it is a little harder to flip down when nursing but i can still make it work best of all it provides great support and does not cost a fortune,138,25
2882,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,very confortable and support bra easy fot breast feeding,9,26
2883,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,the band was much smaller than expected the cups although that is what made me return it they are not at all rounded like the picture they are pointy too pointy for any kind of natural look,36,27
2884,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,bought this in size bra pre pregnacy to big will try to send back for right size,17,28
2885,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,I am nursing my 3rd baby and finally found a great nursing bra i got a size 38d and it seems true to size i got a 16 bra at target and should have just thrown that money away that bra fit so terribly I shall gladly spend a little more for another one of these it is comfortable and has just the right amount of padding to feel covered and supported while out and about it will be good for pumping in as well when i go back to work I shall be buying at least one more of these i have not washed it yet so i can not comment on how it holds up,112,29
2886,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,size runs small order at least 1 size larger than normal,11,30
2887,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,it was ok but the underwire poked out within a short amount of time,14,31
2888,Clothing_Shoes_and_Jewelry,B0007SMRUG,4.0,positive,normally 36dd ordered 36d / e it is a little snug but i feel this is a good bra for out and about feel like it is a normal bra not a saggy nursing bra just should have considered supply and demand and gone up a size,42,32
2889,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,i did not really like the comfort of this bra i only wore it a few times,16,33
2890,Clothing_Shoes_and_Jewelry,B0007SMRUG,1.0,negative,could not even wear it once width waaaayyyy tooooo small cups waaaayyyyy tooooo big not as listed at all i purchased a 34d and it fit like it was a 30e,30,34
2891,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,best fitting nursing bra and well bra in general fits great comfortable and easy to use,16,35
2892,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,other reviewers were right it is a tad too small in the band and it gives you torpedo boobs very noticeable torpedo boobs it also says it is padded but the padding is so light that you can still see your nipples through it not a good buy i will be returning it,51,36
2893,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,so disappointed i thought i finally found what I have been searching for for the past four years it was going to be a supportive padded underwire comfortable bra that i just happen to be able to nurse in i read the reviews and they all said that the band ran small and the cups ran large I am a 36dd so i ordered a 38d when it came i was so excited i immediately opened it and tried it on the band fit perfectly the cups were padded and supportive it was so comfortable but the cups were still way too big like ridiculously i thought maybe i can still wear it and get away with it so i tried on a few shirts to see how they looked and they were awful it looked like my nipples were I shall shaped and wavy from the ridiculous amount of unnecessary extra fabric so mad,152,37
2894,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,most comfortable breast-feeding bra i have ever tried,8,38
2895,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,i love this nursing bra i have always worn victorias secret bras with underwire and this is the most comparable nursing bra i have been able to find it is very supportive and i like the center support when pumping,40,39
2896,Clothing_Shoes_and_Jewelry,B0007SMRUG,1.0,negative,washed it twice and it fell apart fits good although,10,40
2897,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,cup size was accurate but it fit snug around the back and the spine on either side of the band poked into my skin the cups did not fold down far enough for easy breastfeeding,35,41
2898,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,both band and cup were tighter than other bras that i own that are the same size should have trusted other reviewers comments regarding sizing order up at least a size,31,42
2899,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,after nursing for 2 years i really wanted a molded cup padded underwire bra to give a better shape and make me feel a little more normal again i searched for a while and am glad i purchased this one the price is great for a nursing bra and i have seen much more expensive ones at specialty stores and online the underwire is comfortable and although i wish it was slightly more padded i was happy with this it looks great under any garment but the sides do come a little higher than some of my other bras so i have to make sure that the shirt i choose covers it under my arms it is easy to nurse in and once the top is clipped back up it does not take long for the padding to smooth out again I have worn it out after about a year as the underwire is starting to poke through the fabric so it is time for a new one and i would definitely purchase this again,172,43
2900,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,too tight the cups do not stay down scratched the babys face,11,44
2901,Clothing_Shoes_and_Jewelry,B0007SMRUG,1.0,negative,i wore this bra twice the strap broke on the second wear i contacted customer service and they will not work with me on an exchange 30 is not dirt cheap for a bra and i would have hoped i could have worn it more than 2 times had it for about 34 days as a new mother what the heck a busy newborn i was unable to contact them within the 30 day time frame so there is nothing they can do horrible custo merge service search for la isla brandon instead much better construction,92,45
2902,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,wish i had read the reviews first price is great but band is too small and material is rough and the cups do not fold down enough,26,46
2903,Clothing_Shoes_and_Jewelry,B0007SMRUG,1.0,negative,the clasp broke as i was trying it on for the very first time,14,47
2904,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,love this bra it is my go to bra for nursing,10,48
2905,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,best nursing bras i bought nice shape good fit comfortable and easy to use,14,49
2906,Clothing_Shoes_and_Jewelry,B0007SMRUG,4.0,positive,great bra as others have said it runs a little small in band size and a little big in cup size but it covers well and keeps my boobs from looking pointed,32,50
2907,Clothing_Shoes_and_Jewelry,B0007SMRUG,1.0,negative,i thought this bra would be amazing but the boning on the sides is too long so it digs in even when I am not nursing it hurts and i do not know how making a bra like this is considered acceptable,40,51
2908,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,i ordered one size up from my regular size and the bra still fits a bit small the material is great and it does give good support,27,52
2909,Clothing_Shoes_and_Jewelry,B0007SMRUG,4.0,positive,best nursing bra i have found this was my third baby and never found one i liked with my last two,21,53
2910,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,the perfect mixture between a regular bra and nursing bra lifts you up so you look nice but with the snap of a clasp you are ready to nurse i love this one,32,54
2911,Clothing_Shoes_and_Jewelry,B0007SMRUG,4.0,positive,i ordered this nursing bra 2x in 2 different sizes and had to return them both from being too small i believe they run small but other then that the bra it is self was what i was looking for little padding and small underwire i may order this bra again in another size because it is what I am looking for,60,55
2912,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,i ordered a 34 c I am still pregnant and have been wearing a 34 b normal bra but i am needing a larger size this however was too big the cups were dented and a bit cone like on me maybe i need one size smaller either way i need to return this one,54,56
2913,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,wore it the full year i nursed and loved it,10,57
2914,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,the plastic boning in the side is horrible removed it,10,58
2915,Clothing_Shoes_and_Jewelry,B0007SMRUG,1.0,negative,too large too bulky the worst and most unconfortable nursing bra i ever tried,14,59
2916,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,had to return because it did not fit me right,10,60
2917,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,not comfy at all lamaze brand worked better for me,10,61
2918,Clothing_Shoes_and_Jewelry,B0007SMRUG,1.0,negative,i ordered two of these one tan that i liked so i ordered one in white after wearing this a few times the underwire began to jam into my side the tan I am still wearing today and does not it does not even seem to have the underwire in the same place not sure why the two are different when they were supposed to be the same very disappointed in this one,71,62
2919,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,extremely uncomfortable to me it is a scratchy material around the seams and in order to get it to be supportive it ends up digging into my sides under my arms and I am not a large woman on top of that the cups are a bit larger than expected especially in comparison to the size of the band and then trying to get my breast uncovered is a whole other mission i have to fold the covering a few times and literally tuck it under my breast for it not to be in the way so my baby can eat the only reason i did not click i hate it is because the feature of having underwire which is what attracted me to the product is nice but the rest is very badly designed in my opinion,135,63
2920,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,it sooooo comfortable I am going to buy an other one,10,64
2921,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,i was looking all over for a soft cup underwire nursing bra and I am so happy i found these they give me a great shape great support and are really comfortable,31,65
2922,Clothing_Shoes_and_Jewelry,B0007SMRUG,1.0,negative,looks like a bra my 85 year old grandmother would wear,11,66
2923,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,not a lot of padding and runs small,8,67
2924,Clothing_Shoes_and_Jewelry,B0007SMRUG,1.0,negative,not easy to use not any different that just use your regular bra plus makes your boobs look pointy,19,68
2925,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,i love leading lady bras as they offer good support for me and come in a variety of colors they always fit perfectly,23,69
2926,Clothing_Shoes_and_Jewelry,B0007SMRUG,4.0,positive,it is been nearly six years since i needed a nursing bra and the playtex style i once enjoyed and found most uplifting was no longer available i really debated purchasing this bra but i am so glad i did it is extremely supportive a rarity in nursing bras go figure and very comfortable the cups are not too thick and easily hide nursing pads yes they do fold down with a little more effort but the support is well worth it the band size does seem a little small too as others have noted but the size i needed did fit if you need support this is an excellent nursing bra,112,70
2927,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,wire in the sides constantly pokes the skin and the cup does not fold down far enough to nurse easily,20,71
2928,Clothing_Shoes_and_Jewelry,B0007SMRUG,4.0,positive,comfortable the cups are a little loose but it is a good bra,12,72
2929,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,the width was way too small and the cup size was way too big i usually wear a 34d but sized up to a 36dd since i am 6 months pregnant this definitely did not work for me the quality seemed good just not the fit,46,73
2930,Clothing_Shoes_and_Jewelry,B0007SMRUG,1.0,negative,was like putting on a coney pointy bra ick i returned it,12,74
2931,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,fits as far as general bra size i like the strap extender and it is helpful bra for inserting breast pads however it does not work at all for nursing the flip down flap sits up to high still covering a lot of the breast and the underwire impedes feeding altogether it is very supportive however a little too supportive for a breast feeding mom that does not want to restrict flow,72,75
2932,Clothing_Shoes_and_Jewelry,B0007SMRUG,4.0,positive,i like this bra and brand however i ordered an underwire style to replace the one i currently have been wearing and was shipped the same bra style only with no underwire i wore it a few times before realized why it fit differently it is comfortable so i wear it around house but it does not support and lift like the underwire bra does i think i was just shipped the wrongi like that they have larger cup size with smaller waist sizes it is hard to find 34d in maternity bras,95,76
2933,Clothing_Shoes_and_Jewelry,B0007SMRUG,1.0,negative,the band is very uncomfortable i tried 2 sizes,9,77
2934,Clothing_Shoes_and_Jewelry,B0007SMRUG,1.0,negative,this is the most uncomfortable bra i have ever owned it is ok if you wear it for less than an hour after that it is like you are wearing a cactus,29,78
2935,Clothing_Shoes_and_Jewelry,B0007SMRUG,4.0,positive,fits a litte tight around but hoping it gives a little as i wear it these are my favorite nursing bras great support this is my third child and i have used them with all of them i started out with a different brand and hated them,47,79
2936,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,I have always worn a 34 with no problem this bra is a tight 34,14,80
2937,Clothing_Shoes_and_Jewelry,B0007SMRUG,1.0,negative,does not give a nice rounded shape as pictured it actually flattens your breasts in the front and pushes your nipples out toward your armpits it looks awful and is very unflattering,32,81
2938,Clothing_Shoes_and_Jewelry,B0007SMRUG,4.0,positive,pretty good for a nursing bra fits well,8,82
2939,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,returned this product too much fabric and did not fit at all like any other 34c I have ever worn,19,83
2940,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,the size of the bra fits really well but it is annoying when you are nursing because the flaps do not stay down like my other nursing bras would not recommend,28,84
2941,Clothing_Shoes_and_Jewelry,B0007SMRUG,1.0,negative,when i received it it was damaged and the fit was all wrong,13,85
2942,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,this is the best nursing bra i have found with my first child i had an awful time finding a supportive bra for a 38dd they would get so stretched out after constant use they looked terrible under anything close fitting and the cups would bulge near the underarms but this bra holds it is shape even after constant use it did seem small at first but after 3 months it has worn in and stretched out a bit it also looks normal under a shirt or sweater i recommend this one and it is reasonably priced,96,86
2943,Clothing_Shoes_and_Jewelry,B0007SMRUG,2.0,negative,the underwire gets in the way of nursing and the size is bigger than expected,15,87
2944,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,great easy to use nursing bra the sides both clip down for easy access bra also seems to have a little extra room for the disposable nursing pads the bra is of hefty construction it is not light weight material very durable,42,88
2945,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,so good so comfortable pretty it does not seem a maternity bra,12,89
2946,Clothing_Shoes_and_Jewelry,B0007SMRUG,1.0,negative,bra was super awkward and way too small although i measured before purchase it was tight on the band cups were too big would have been fine since my milk has not come in yet but the weirdest thing was the straps were too short even full extended my boons would have to be at my clavicle for this to be a comfortable bra returned and not bothering to reorder,69,90
2947,Clothing_Shoes_and_Jewelry,B0007SMRUG,5.0,positive,very comfortable bra can not wait to start using this once my baby is born,14,91
